Fund Holdings as of,"30/Aug/2021"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Location,Market Currency
"CEB","CEBU AIR INC","Equity","0.00","0.87","701,920.00","613,969.26","613,969.26","Industrials","PHY1234G1032","Philippine Stock Exchange Inc.","Philippines","PHP"
"BAUTO","BERMAZ AUTO","Equity","0.00","0.39","1,551,720.00","608,444.46","608,444.46","Consumer Discretionary","MYL5248OO009","Bursa Malaysia","Malaysia","MYR"
"SNT","SANTAM LTD","Equity","0.00","16.86","36,185.00","610,111.42","610,111.42","Financials","ZAE000093779","Johannesburg Stock Exchange","South Africa","ZAR"
"ALPEKA","ALPEK SA DE CV","Equity","0.00","1.18","518,100.00","609,468.85","609,468.85","Materials","MX01AL0C0004","Bolsa Mexicana De Valores","Mexico","MXN"
"688185","CANSINO BIOLOGICS INC A","Equity","0.00","61.67","9,866.00","608,438.45","608,438.45","Health Care","CNE100004BM0","Shanghai Stock Exchange","China","CNY"
"1537","KUNG LONG BATTERIES INDUSTRIAL LTD","Equity","0.00","4.98","122,000.00","607,991.65","607,991.65","Industrials","TW0001537009","Taiwan Stock Exchange","Taiwan","TWD"
"038540","SANGSANGIN LTD","Equity","0.00","6.95","87,010.00","604,748.77","604,748.77","Financials","KR7038540001","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"MAHINDCIE","MAHINDRA CIE AUTOMOTIVE LTD","Equity","0.00","3.05","198,317.00","605,152.25","605,152.25","Consumer Discretionary","INE536H01010","National Stock Exchange Of India","India","INR"
"MAHSING","MAH SING GROUP","Equity","0.00","0.20","3,044,450.00","604,202.85","604,202.85","Real Estate","MYL8583OO006","Bursa Malaysia","Malaysia","MYR"
"ATAIMS","ATA IMS","Equity","0.00","0.65","925,400.00","601,053.64","601,053.64","Information Technology","MYL8176OO009","Bursa Malaysia","Malaysia","MYR"
"600867","TONGHUA DONGBAO PHARMACEUTICAL LTD","Equity","0.00","1.62","371,700.00","601,037.51","601,037.51","Health Care","CNE000000H87","Shanghai Stock Exchange","China","CNY"
"GARFIBRES","GARWARE TECHNICAL FIBRES LTD","Equity","0.00","42.95","14,025.00","602,336.84","602,336.84","Consumer Discretionary","INE276A01018","National Stock Exchange Of India","India","INR"
"002081","SUZHOU GOLD MANTIS CONSTRUCTION DE","Equity","0.00","1.08","553,500.00","597,813.57","597,813.57","Industrials","CNE000001P86","Shenzhen Stock Exchange","China","CNY"
"1600","CHINA TIAN LUN GAS HOLDINGS LTD","Equity","0.00","1.03","581,500.00","597,471.15","597,471.15","Utilities","KYG843961031","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"RAIN","RAIN INDUSTRIES LTD","Equity","0.00","2.97","200,326.00","595,836.50","595,836.50","Materials","INE855B01025","National Stock Exchange Of India","India","INR"
"049770","DONGWON F&B LTD","Equity","0.00","179.97","3,299.00","593,726.70","593,726.70","Consumer Staples","KR7049770001","Korea Exchange (Stock Market)","Korea (South)","KRW"
"052400","KONA I LTD","Equity","0.00","33.59","17,597.00","591,166.30","591,166.30","Information Technology","KR7052400009","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"ETEL","TELECOM EGYPT","Equity","0.00","0.94","628,474.00","590,045.02","590,045.02","Communication","EGS48031C016","Egyptian Exchange","Egypt","EGP"
"ITMG","INDO TAMBANGRAYA MEGAH","Equity","0.00","1.10","537,000.00","590,438.41","590,438.41","Energy","ID1000108509","Indonesia Stock Exchange","Indonesia","IDR"
"603658","AUTOBIO DIAGNOSTICS LTD A","Equity","0.00","7.75","76,146.00","590,188.65","590,188.65","Health Care","CNE100002GC4","Shanghai Stock Exchange","China","CNY"
"ASTRAZEN","ASTRAZENECA PHARMA INDIA LTD","Equity","0.00","42.40","13,820.00","586,016.93","586,016.93","Health Care","INE203A01020","National Stock Exchange Of India","India","INR"
"ZED","ZEDER INVESTMENT LTD","Equity","0.00","0.21","2,736,023.00","586,532.24","586,532.24","Financials","ZAE000088431","Johannesburg Stock Exchange","South Africa","ZAR"
"230360","ECHO MARKETING LTD","Equity","0.00","19.11","30,652.00","585,799.03","585,799.03","Communication","KR7230360000","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"GALAXYSURF","GALAXY SURFACTANTS LTD","Equity","0.00","42.65","13,747.00","586,317.09","586,317.09","Materials","INE600K01018","National Stock Exchange Of India","India","INR"
"6968","GANGLONG CHINA PROPERTY LTD","Equity","0.00","0.59","988,000.00","583,703.11","583,703.11","Real Estate","KYG373041055","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"EFERT","ENGRO FERTILIZERS LTD","Equity","0.00","0.46","1,257,857.00","584,624.95","584,624.95","Materials","PK0099701010","Karachi Stock Exchange (Guarantee) Limited","Pakistan","PKR"
"9983","CENTRAL CHINA NEW LIFE LTD","Equity","0.00","0.71","819,000.00","583,786.60","583,786.60","Real Estate","KYG206AA1025","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"1848","CHINA AIRCRAFT LEASING GROUP HOLDI","Equity","0.00","0.70","834,000.00","581,625.07","581,625.07","Industrials","KYG211241057","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"138080","OE SOLUTIONS LTD","Equity","0.00","33.17","17,556.00","582,266.10","582,266.10","Information Technology","KR7138080007","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"4010","DUR HOSPITALITY COMPANY","Equity","0.00","8.69","66,711.00","579,848.18","579,848.18","Consumer Discretionary","SA0007870039","Saudi Stock Exchange","Saudi Arabia","SAR"
"CZK","CZK CASH","Cash","0.00","4.61","12,531,996.00","578,174.79","578,174.79","Cash and/or Derivatives","-","-","Czech Republic","CZK"
"071840","LOTTE HIMART LTD","Equity","0.00","26.95","21,424.00","577,439.09","577,439.09","Consumer Discretionary","KR7071840003","Korea Exchange (Stock Market)","Korea (South)","KRW"
"ERAA","ERAJAYA SWASEMBADA","Equity","0.00","0.04","14,046,500.00","576,717.81","576,717.81","Information Technology","ID1000121601","Indonesia Stock Exchange","Indonesia","IDR"
"9979","GREENTOWN MANAGEMENT HOLDINGS LTD","Equity","0.00","0.50","1,147,000.00","577,466.40","577,466.40","Industrials","KYG4102M1033","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"PNCINFRA","PNC INFRATECH LTD","Equity","0.00","4.23","136,068.00","575,732.37","575,732.37","Industrials","INE195J01029","National Stock Exchange Of India","India","INR"
"6462","EGIS TECHNOLOGY INC","Equity","0.00","4.19","137,000.00","574,294.30","574,294.30","Information Technology","TW0006462005","Gretai Securities Market","Taiwan","TWD"
"MAVI.E","MAVI GIYIM SANAYI VE TICARET","Equity","0.00","6.86","83,685.00","574,210.92","574,210.92","Consumer Discretionary","TREMAVI00037","Istanbul Stock Exchange","Turkey","TRY"
"003230","SAM YANG FOODS LTD","Equity","0.00","71.56","8,036.00","575,057.63","575,057.63","Consumer Staples","KR7003230000","Korea Exchange (Stock Market)","Korea (South)","KRW"
"AARTIDRUGS","AARTI DRUGS LTD","Equity","0.00","8.29","69,272.00","574,155.69","574,155.69","Health Care","INE767A01016","National Stock Exchange Of India","India","INR"
"300136","SHENZHEN SUNWAY COMMUNICATION LTD","Equity","0.00","3.50","163,900.00","574,180.05","574,180.05","Information Technology","CNE100000W94","Shenzhen Stock Exchange","China","CNY"
"WSKT","WASKITA KARYA PERSERO CLS A","Equity","0.00","0.06","9,936,000.00","573,895.62","573,895.62","Industrials","ID1000126105","Indonesia Stock Exchange","Indonesia","IDR"
"2867","MASSMUTUAL MERCURIES LIFE INSURANC","Equity","0.00","0.33","1,714,510.00","573,734.52","573,734.52","Financials","TW0002867009","Taiwan Stock Exchange","Taiwan","TWD"
"3662","AOYUAN HEALTHY LIFE GROUP LTD","Equity","0.00","0.55","1,034,000.00","573,695.60","573,695.60","Real Estate","KYG0404F1019","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"LOGG3","LOG COMMERCIAL PROPERTIES SA","Equity","0.00","5.31","107,670.00","571,335.21","571,335.21","Real Estate","BRLOGGACNOR7","XBSP","Brazil","BRL"
"951","CHAOWEI POWER HOLDINGS LTD","Equity","0.00","0.31","1,853,000.00","571,168.04","571,168.04","Consumer Discretionary","KYG204791043","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"ILC","INVERSIONES LA CONSTRUCCION SA","Equity","0.00","4.62","123,640.00","571,305.35","571,305.35","Financials","CL0001892547","Santiago Stock Exchange","Chile","CLP"
"1257","CHINA EVERBRIGHT GREENTECH LTD","Equity","0.00","0.34","1,676,000.00","570,423.12","570,423.12","Utilities","KYG2R55E1030","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"MPARK.E","MLP SAGLIK HIZMETLERI","Equity","0.00","3.00","188,681.00","566,943.63","566,943.63","Health Care","TREMLPC00021","Istanbul Stock Exchange","Turkey","TRY"
"000150","DOOSAN CORP","Equity","0.00","77.39","7,328.00","567,098.08","567,098.08","Industrials","KR7000150003","Korea Exchange (Stock Market)","Korea (South)","KRW"
"010050","WOORI INVESTMENT BANK LTD","Equity","0.00","0.80","707,765.00","567,740.53","567,740.53","Financials","KR7010050003","Korea Exchange (Stock Market)","Korea (South)","KRW"
"RATNAMANI","RATNAMANI METALS AND TUBES LTD","Equity","0.00","29.33","19,320.00","566,639.39","566,639.39","Materials","INE703B01027","National Stock Exchange Of India","India","INR"
"9911","NEWBORN TOWN INC","Equity","0.00","0.60","944,000.00","566,195.10","566,195.10","Information Technology","KYG6464H1011","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"4080","ASSIR TRADING TOURISM AND MANUFACT","Equity","0.00","6.64","85,037.00","564,555.35","564,555.35","Consumer Staples","SA0007870104","Saudi Stock Exchange","Saudi Arabia","SAR"
"600536","CHINA NATIONAL SOFTWARE & SERVICE","Equity","0.00","7.74","72,700.00","563,029.59","563,029.59","Information Technology","CNE000001BB0","Shanghai Stock Exchange","China","CNY"
"451","GCL NEW ENERGY HOLDINGS LTD","Equity","0.00","0.05","12,356,000.00","563,356.73","563,356.73","Utilities","BMG3775G1380","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"600754","SHANGHAI JIN JIANG INTERNATIONAL H","Equity","0.00","7.04","80,100.00","564,068.80","564,068.80","Consumer Discretionary","CNE000000MK0","Shanghai Stock Exchange","China","CNY"
"DUFU","DUFU TECHNOLOGY CORP. CORP","Equity","0.00","1.02","552,900.00","562,609.33","562,609.33","Industrials","MYL7233OO009","Bursa Malaysia","Malaysia","MYR"
"SHILPAMED","SHILPA MEDICARE LTD","Equity","0.00","7.81","71,832.00","560,721.10","560,721.10","Health Care","INE790G01031","National Stock Exchange Of India","India","INR"
"ADVENZYMES","ADVANCED ENZYME TECHNOLOGIES LTD","Equity","0.00","5.12","109,667.00","561,453.54","561,453.54","Materials","INE837H01020","National Stock Exchange Of India","India","INR"
"HEKTS.E","HEKTAS TICARET A","Equity","0.00","0.99","570,037.00","561,874.18","561,874.18","Materials","TRAHEKTS91E4","Istanbul Stock Exchange","Turkey","TRY"
"SAPR4","CIA SANEAMENTO PREF","Equity","0.00","0.77","730,321.00","560,663.84","560,663.84","Utilities","BRSAPRACNPR6","XBSP","Brazil","BRL"
"SUNTECK","SUNTECK REALTY LTD","Equity","0.00","4.87","114,981.00","560,336.41","560,336.41","Real Estate","INE805D01034","National Stock Exchange Of India","India","INR"
"2009","FIRST COPPER TECHNOLOGY LTD","Equity","0.00","1.91","293,000.00","559,822.25","559,822.25","Materials","TW0002009008","Taiwan Stock Exchange","Taiwan","TWD"
"200055","CHINA FANGDA GROUP LTD B","Equity","0.00","0.36","1,545,846.00","559,876.93","559,876.93","Industrials","CNE000000JD1","Shenzhen Stock Exchange","China","HKD"
"009900","MYOUNG SHIN INDUSTRIAL LTD","Equity","0.00","25.45","21,944.00","558,543.77","558,543.77","Consumer Discretionary","KR7009900002","Korea Exchange (Stock Market)","Korea (South)","KRW"
"563","SHANGHAI INDUSTRIAL URBAN DEVELOPM","Equity","0.00","0.08","6,686,450.00","558,195.32","558,195.32","Real Estate","BMG8065B1037","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"BRPR3","BR PROPERTIES SA","Equity","0.00","1.57","353,888.00","556,325.71","556,325.71","Real Estate","BRBRPRACNOR9","XBSP","Brazil","BRL"
"226950","OLIX PHARMACEUTICALS INC","Equity","0.00","39.04","14,230.00","555,492.57","555,492.57","Health Care","KR7226950004","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"294090","EOFLOW LTD","Equity","0.00","45.16","12,307.00","555,837.43","555,837.43","Health Care","KR7294090006","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"6412","CHICONY POWER TECHNOLOGY LTD","Equity","0.00","2.47","224,000.00","552,917.26","552,917.26","Industrials","TW0006412000","Taiwan Stock Exchange","Taiwan","TWD"
"TPIPP.R","TPI POLENE POWER PCL NON-VOTING DR","Equity","0.00","0.13","4,107,100.00","554,192.79","554,192.79","Utilities","TH7534010R19","Stock Exchange Of Thailand","Thailand","THB"
"AKSA.E","AKSA AKRILIK KIMYA SANAYI A","Equity","0.00","2.35","234,666.00","551,661.12","551,661.12","Consumer Discretionary","TRAAKSAW91E1","Istanbul Stock Exchange","Turkey","TRY"
"OCE","OCEANA GROUP LTD","Equity","0.00","4.47","123,404.00","551,151.82","551,151.82","Consumer Staples","ZAE000025284","Johannesburg Stock Exchange","South Africa","ZAR"
"1361","361 DEGREES INTERNATIONAL LTD","Equity","0.00","0.47","1,166,000.00","551,091.36","551,091.36","Consumer Discretionary","KYG884931042","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"ESPA3","MPM CORPOREOS SA","Equity","0.00","3.46","159,482.00","551,873.83","551,873.83","Consumer Discretionary","BRESPAACNOR7","XBSP","Brazil","BRL"
"5457","SPEED TECH CORP","Equity","0.00","3.02","182,000.00","549,441.38","549,441.38","Information Technology","TW0005457006","Gretai Securities Market","Taiwan","TWD"
"1061","ESSEX BIO-TECHNOLOGY LTD","Equity","0.00","0.85","649,000.00","549,297.15","549,297.15","Health Care","KYG312371035","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"CASH3","MELIUZ SA","Equity","0.00","7.75","70,988.00","550,448.48","550,448.48","Communication","BRCASHACNOR8","XBSP","Brazil","BRL"
"MRCB","MALAYSIAN RESOURCES CORPORATION","Equity","0.00","0.10","5,775,746.00","548,813.97","548,813.97","Industrials","MYL1651OO008","Bursa Malaysia","Malaysia","MYR"
"001800","ORION HOLDINGS CORP","Equity","0.00","13.63","40,241.00","548,341.17","548,341.17","Consumer Staples","KR7001800002","Korea Exchange (Stock Market)","Korea (South)","KRW"
"PNLF","PANIN FINANCIAL","Equity","0.00","0.01","42,812,700.00","548,193.24","548,193.24","Financials","ID1000095607","Indonesia Stock Exchange","Indonesia","IDR"
"382","EDVANTAGE GROUP HOLDINGS LTD","Equity","0.00","0.70","780,000.00","547,973.00","547,973.00","Consumer Discretionary","KYG2901A1067","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"1503","CHINA MERCHANTS COMMERCIAL REAL ES","Equity","0.00","0.38","1,420,000.00","545,301.59","545,301.59","Real Estate","HK0000552189","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"LCTITAN","LOTTE CHEMICAL TITAN HOLDING","Equity","0.00","0.62","885,200.00","545,131.59","545,131.59","Materials","MYL5284OO004","Bursa Malaysia","Malaysia","MYR"
"200016","KONKA GROUP LTD B","Equity","0.00","0.31","1,735,800.00","546,189.07","546,189.07","Consumer Discretionary","CNE000000347","Shenzhen Stock Exchange","China","HKD"
"023410","EUGENE CORP","Equity","0.00","4.51","120,787.00","544,491.25","544,491.25","Materials","KR7023410004","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"ENAT3","ENAUTA PARTICIPACOES SA","Equity","0.00","2.71","199,438.00","541,262.19","541,262.19","Energy","BRENATACNOR0","XBSP","Brazil","BRL"
"6188","QUANTA STORAGE INC","Equity","0.00","1.33","407,000.00","541,856.32","541,856.32","Information Technology","TW0006188006","Gretai Securities Market","Taiwan","TWD"
"115390","LOCK&LOCK LTD","Equity","0.00","10.41","52,135.00","542,863.48","542,863.48","Consumer Discretionary","KR7115390007","Korea Exchange (Stock Market)","Korea (South)","KRW"
"SPICEJET","SPICEJET LTD","Equity","0.00","0.97","555,115.00","540,896.39","540,896.39","Industrials","INE285B01017","National Stock Exchange Of India","India","INR"
"VAKRANGEE","VAKRANGEE LTD","Equity","0.00","0.55","975,462.00","539,801.55","539,801.55","Information Technology","INE051B01021","National Stock Exchange Of India","India","INR"
"6196","MARKETECH INTERNATIONAL CORP","Equity","0.00","4.17","129,000.00","538,438.01","538,438.01","Information Technology","TW0006196009","Taiwan Stock Exchange","Taiwan","TWD"
"596","INSPUR INTERNATIONAL LTD","Equity","0.00","0.53","1,022,000.00","538,160.71","538,160.71","Information Technology","KYG4820C1309","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"036930","JUSUNG ENGINEERING LTD","Equity","0.00","10.33","51,935.00","536,330.08","536,330.08","Information Technology","KR7036930006","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"042040","KPM TECH LTD","Equity","0.00","2.28","234,896.00","536,485.27","536,485.27","Materials","KR7042040006","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"084850","ITM SEMICONDUCTOR LTD","Equity","0.00","37.92","14,127.00","535,732.74","535,732.74","Information Technology","KR7084850007","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"863","BC TECHNOLOGY GROUP LTD","Equity","0.00","1.80","296,500.00","534,649.35","534,649.35","Financials","KYG1106B1095","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"564","ZHENGZHOU COAL MINING MACHINERY GR","Equity","0.00","1.18","452,800.00","533,858.71","533,858.71","Industrials","CNE100001LY0","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"TPIPL.R","TPI POLENE NON-VOTING DR PCL","Equity","0.00","0.06","9,438,800.00","532,131.98","532,131.98","Materials","TH0212010R19","Stock Exchange Of Thailand","Thailand","THB"
"ENJSA.E","ENERJISA ENERJI","Equity","0.00","1.32","401,609.00","531,964.19","531,964.19","Utilities","TREENSA00014","Istanbul Stock Exchange","Turkey","TRY"
"6978","IMMUNOTECH BIOPHARM LTD","Equity","0.00","2.10","254,000.00","532,391.49","532,391.49","Health Care","KYG4721A1004","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"3703","CONTINENTAL HOLDINGS CORP","Equity","0.00","0.85","625,000.00","532,986.70","532,986.70","Industrials","TW0003703005","Taiwan Stock Exchange","Taiwan","TWD"
"KARURVYSYA","KARUR VYSYA BANK LTD","Equity","0.00","0.60","886,583.00","529,939.66","529,939.66","Financials","INE036D01028","National Stock Exchange Of India","India","INR"
"NCC","NCC LTD","Equity","0.00","1.06","501,398.00","530,978.86","530,978.86","Industrials","INE868B01028","National Stock Exchange Of India","India","INR"
"600079","HUMANWELL HEALTHCARE (GROUP) LTD A","Equity","0.00","3.31","160,314.00","531,353.62","531,353.62","Health Care","CNE000000QW6","Shanghai Stock Exchange","China","CNY"
